# time	lat	lon	hdop
2018-12-19T14:19:33Z	51.0481283	3.7286483	12.8
2018-12-19T14:19:35Z	51.048115	3.7287867	12.5
2018-12-19T14:19:37Z	51.0480917	3.72891	11.9
2018-12-19T14:19:38Z	51.0480917	3.7289633	11.9
2018-12-19T14:19:39Z	51.0481	3.7290017	11.5
2018-12-19T14:19:41Z	51.048115	3.729065	10.3
2018-12-19T14:19:42Z	51.0481167	3.7290967	8.9
2018-12-19T14:19:44Z	51.04811	3.72918	9.2
2018-12-19T14:19:46Z	51.0481	3.7293083	11
2018-12-19T14:19:47Z	51.0480917	3.7293983	12.3
2018-12-19T14:19:49Z	51.04806	3.72959	12.7
2018-12-19T14:19:51Z	51.0480233	3.729795	13.2
2018-12-19T14:19:53Z	51.048005	3.7299933	13.1
2018-12-19T14:19:54Z	51.0480033	3.7300867	12.6
2018-12-19T14:19:55Z	51.0480017	3.7301717	11.7
2018-12-19T14:19:58Z	51.047995	3.730325	11.1
2018-12-19T14:20:01Z	51.0480317	3.7305517	11.3
2018-12-19T14:20:03Z	51.048085	3.7307717	11.1
2018-12-19T14:20:05Z	51.0481083	3.7309383	11.2
2018-12-19T14:20:07Z	51.048085	3.7311117	11.6
2018-12-19T14:20:09Z	51.048015	3.7312267	11
2018-12-19T14:20:10Z	51.0479683	3.73126	11.2
2018-12-19T14:20:12Z	51.0478683	3.731315	10.9
2018-12-19T14:20:15Z	51.0477783	3.7313633	11
2018-12-19T14:20:16Z	51.04769	3.731425	10.8
2018-12-19T14:20:21Z	51.0475133	3.7315433	10.7
2018-12-19T14:20:23Z	51.0474283	3.7316283	10.1
2018-12-19T14:20:25Z	51.047355	3.7317283	10.8
2018-12-19T14:20:26Z	51.04729	3.7319183	10
2018-12-19T14:20:27Z	51.0472683	3.7319817	8.5
2018-12-19T14:20:28Z	51.04726	3.7320383	8.3
2018-12-19T14:20:30Z	51.0472617	3.7321233	7.2
2018-12-19T14:20:31Z	51.0472667	3.7321633	7.5
2018-12-19T14:20:33Z	51.047275	3.7322017	7.2
2018-12-19T14:20:34Z	51.0472833	3.7322733	6.6
2018-12-19T14:20:37Z	51.0472917	3.7323533	8.3
2018-12-19T14:20:39Z	51.0472817	3.7324467	8.1
2018-12-19T14:20:40Z	51.04722	3.7324933	8.8
2018-12-19T14:20:42Z	51.0471517	3.73254	9.6
2018-12-19T14:20:44Z	51.04709	3.7325883	9.5
2018-12-19T14:20:45Z	51.047065	3.7326083	8.6
2018-12-19T14:20:46Z	51.0470467	3.7326367	8.2
2018-12-19T14:20:47Z	51.0470333	3.7326717	8.1
2018-12-19T14:20:49Z	51.046995	3.7326667	10
2018-12-19T14:20:50Z	51.047	3.7327383	10.5
2018-12-19T14:20:53Z	51.0470517	3.73287	11.7
2018-12-19T14:20:54Z	51.0471067	3.73305	12.9
2018-12-19T14:20:56Z	51.0471383	3.7331317	12.5
2018-12-19T14:20:57Z	51.047225	3.7332767	12.6
2018-12-19T14:20:59Z	51.0473	3.7334233	12.1
2018-12-19T14:21:01Z	51.047335	3.7334933	12.1
2018-12-19T14:21:02Z	51.0473983	3.7336317	11
2018-12-19T14:21:03Z	51.0474283	3.7336983	11.5
2018-12-19T14:21:05Z	51.0474783	3.73384	10.8
2018-12-19T14:21:06Z	51.0474967	3.733915	11.2
2018-12-19T14:21:08Z	51.0475567	3.73403	10
2018-12-19T14:21:10Z	51.0475867	3.73417	11.8
2018-12-19T14:21:11Z	51.0476033	3.73424	11
2018-12-19T14:21:13Z	51.04763	3.7343017	11.4
2018-12-19T14:21:16Z	51.047705	3.7345233	12.1
2018-12-19T14:21:17Z	51.0477617	3.7346583	11.4
2018-12-19T14:21:18Z	51.0477883	3.7347267	11.8
2018-12-19T14:21:20Z	51.047845	3.734865	11.6
2018-12-19T14:21:22Z	51.0478933	3.735015	11.4
2018-12-19T14:21:23Z	51.0479133	3.7350817	10.9
2018-12-19T14:21:25Z	51.0479667	3.7351867	9.8
2018-12-19T14:21:27Z	51.04802	3.7352867	9.7
2018-12-19T14:21:29Z	51.0480667	3.7353917	9.3
2018-12-19T14:21:30Z	51.0480867	3.7354467	8.8
2018-12-19T14:21:33Z	51.04813	3.7356133	9.3
2018-12-19T14:21:34Z	51.0481483	3.735675	10
2018-12-19T14:21:36Z	51.0481917	3.7358033	11.1
2018-12-19T14:21:37Z	51.0482217	3.735865	11.3
2018-12-19T14:21:39Z	51.0482883	3.7359867	11.5
2018-12-19T14:21:41Z	51.04834	3.7361283	11.7
2018-12-19T14:21:42Z	51.0483667	3.7362	11.5
2018-12-19T14:21:44Z	51.0484017	3.7363867	11.7
2018-12-19T14:21:46Z	51.0484383	3.7365583	11.5
2018-12-19T14:21:48Z	51.0484733	3.7367167	11.3
2018-12-19T14:21:49Z	51.0484867	3.7367967	11.2
2018-12-19T14:21:51Z	51.0485317	3.7369417	10.9
2018-12-19T14:21:52Z	51.0485567	3.7370117	11.2
2018-12-19T14:21:54Z	51.0485983	3.7371567	10.9
2018-12-19T14:21:56Z	51.048655	3.7373017	11.4
2018-12-19T14:21:58Z	51.0487	3.7374483	10.5
2018-12-19T14:21:59Z	51.048725	3.73751	9.9
2018-12-19T14:22:01Z	51.04877	3.73763	9.8
2018-12-19T14:22:03Z	51.0488117	3.73774	9.1
2018-12-19T14:22:04Z	51.0488283	3.73778	7.2
2018-12-19T14:22:06Z	51.0488433	3.7378083	6.1
2018-12-19T14:22:07Z	51.0489117	3.7378283	8.8
2018-12-19T14:22:08Z	51.04895	3.73783	8.2
2018-12-19T14:22:10Z	51.04899	3.7378167	8.8
2018-12-19T14:22:12Z	51.0491017	3.7377417	9.4
2018-12-19T14:22:14Z	51.0491717	3.7376883	9.8
2018-12-19T14:22:16Z	51.0492117	3.7376167	9
2018-12-19T14:22:18Z	51.0492667	3.73754	9.3
2018-12-19T14:22:19Z	51.0492883	3.7375017	9.1
2018-12-19T14:22:20Z	51.049325	3.7374517	10.2
2018-12-19T14:22:22Z	51.04939	3.737365	10.8
2018-12-19T14:22:24Z	51.04946	3.7372967	10.5
2018-12-19T14:22:26Z	51.0495483	3.7372167	11.5
2018-12-19T14:22:28Z	51.0497083	3.73713	13
2018-12-19T14:22:29Z	51.0498033	3.7370883	13.7
2018-12-19T14:22:32Z	51.0500183	3.7369867	15.5
2018-12-19T14:22:34Z	51.0502317	3.7368567	14.3
2018-12-19T14:22:36Z	51.0503467	3.7367767	12.7
2018-12-19T14:22:37Z	51.0504033	3.73674	12.9
2018-12-19T14:22:38Z	51.0504483	3.736695	12.8
2018-12-19T14:22:39Z	51.0504833	3.736655	11.8
2018-12-19T14:22:41Z	51.050575	3.7365817	12.9
2018-12-19T14:22:43Z	51.050635	3.7365233	11.8
2018-12-19T14:22:44Z	51.05066	3.7364967	11.2
2018-12-19T14:22:46Z	51.0507217	3.736445	11.3
2018-12-19T14:22:48Z	51.0507867	3.736365	11.4
2018-12-19T14:22:49Z	51.05084	3.7363017	11.5
2018-12-19T14:22:50Z	51.0508867	3.7362583	11.5
2018-12-19T14:22:52Z	51.0509667	3.73618	11.1
2018-12-19T14:22:54Z	51.0511017	3.7360933	12.4
2018-12-19T14:22:56Z	51.0512117	3.7359983	12.6
2018-12-19T14:22:57Z	51.0512733	3.735955	12.6
2018-12-19T14:22:59Z	51.05146	3.7358517	13.1
2018-12-19T14:23:01Z	51.0515833	3.7357583	13.3
2018-12-19T14:23:02Z	51.0516517	3.7357	13.3
2018-12-19T14:23:03Z	51.051715	3.7356533	13.4
2018-12-19T14:23:05Z	51.05181	3.73554	13.2
2018-12-19T14:23:07Z	51.0519183	3.73544	12.6
2018-12-19T14:23:08Z	51.05197	3.73539	12.5
2018-12-19T14:23:09Z	51.0520233	3.735335	12.4
2018-12-19T14:23:11Z	51.052145	3.7352417	12.7
2018-12-19T14:23:13Z	51.05228	3.7351583	13.3
2018-12-19T14:23:14Z	51.0523517	3.7351167	13.5
2018-12-19T14:23:17Z	51.0524883	3.7350367	13.7
2018-12-19T14:23:18Z	51.0526217	3.7349633	14
2018-12-19T14:23:19Z	51.05268	3.7349333	13.2
2018-12-19T14:23:21Z	51.052795	3.7348783	12
2018-12-19T14:23:23Z	51.0528483	3.7348517	12
2018-12-19T14:23:25Z	51.05294	3.7348133	11
2018-12-19T14:23:27Z	51.053015	3.7347783	9.4
2018-12-19T14:23:29Z	51.05311	3.73476	9.3
2018-12-19T14:23:31Z	51.0531633	3.7347967	8.9
2018-12-19T14:23:33Z	51.0531783	3.7348733	7.6
2018-12-19T14:23:34Z	51.0531833	3.7349133	9.2
2018-12-19T14:23:36Z	51.0532067	3.7349883	8.5
2018-12-19T14:23:38Z	51.0532133	3.73503	8.4
2018-12-19T14:23:39Z	51.05323	3.735115	8.9
2018-12-19T14:23:41Z	51.053245	3.7351667	9.3
2018-12-19T14:23:42Z	51.0532833	3.7352717	9.6
2018-12-19T14:23:44Z	51.053345	3.7353367	8.1
2018-12-19T14:23:46Z	51.0533867	3.7353383	8.3
2018-12-19T14:23:48Z	51.0535083	3.7353467	9.9
2018-12-19T14:23:50Z	51.0536217	3.735325	11.3
2018-12-19T14:23:53Z	51.053745	3.73529	12.2
2018-12-19T14:23:56Z	51.05391	3.7352933	12.7
2018-12-19T14:23:58Z	51.0540833	3.7353283	13.6
2018-12-19T14:24:00Z	51.0541967	3.735285	13.8
2018-12-19T14:24:02Z	51.0543067	3.7352383	13.3
2018-12-19T14:24:03Z	51.05435	3.735225	12.9
2018-12-19T14:24:04Z	51.0543983	3.7352167	13.1
2018-12-19T14:24:07Z	51.0544967	3.7351967	13.5
2018-12-19T14:24:09Z	51.05464	3.7351617	13
2018-12-19T14:24:11Z	51.054725	3.7351483	12.4
2018-12-19T14:24:13Z	51.05483	3.7351233	13
2018-12-19T14:24:16Z	51.0549283	3.7351067	13.4
2018-12-19T14:24:18Z	51.055005	3.7351083	12.5
2018-12-19T14:24:19Z	51.05509	3.7351133	12.8
2018-12-19T14:24:20Z	51.0551083	3.7351433	12.3
2018-12-19T14:24:22Z	51.0551567	3.735135	12.8
2018-12-19T14:24:24Z	51.0552817	3.7351	12.6
2018-12-19T14:24:26Z	51.05532	3.7351067	12.1
2018-12-19T14:24:28Z	51.0554083	3.73497	11.5
2018-12-19T14:24:30Z	51.0554183	3.7349067	11.4
2018-12-19T14:24:35Z	51.055355	3.7350717	11
2018-12-19T14:24:37Z	51.055375	3.7352117	11.7
2018-12-19T14:24:38Z	51.0553883	3.7352867	12
2018-12-19T14:24:39Z	51.0553967	3.7353667	12.4
2018-12-19T14:24:41Z	51.0554233	3.735525	12.5
2018-12-19T14:24:43Z	51.0554383	3.7356883	11.4
2018-12-19T14:24:44Z	51.055445	3.7357633	11.1
2018-12-19T14:24:46Z	51.05545	3.7359183	11.5
2018-12-19T14:24:47Z	51.0554583	3.7359883	10.8
2018-12-19T14:24:49Z	51.0554633	3.7361183	11.3
2018-12-19T14:24:50Z	51.055475	3.73618	10.8
2018-12-19T14:24:52Z	51.05549	3.7363	10.9
2018-12-19T14:24:54Z	51.0555133	3.7364367	10.8
2018-12-19T14:24:56Z	51.055535	3.7365467	8
2018-12-19T14:24:58Z	51.0555567	3.7365833	5.2
2018-12-19T14:24:59Z	51.05556	3.73658	4
2018-12-19T14:25:01Z	51.0555583	3.7365767	4.1
2018-12-19T14:25:02Z	51.0555583	3.7365767	9.8
2018-12-19T14:25:04Z	51.055535	3.736435	9
2018-12-19T14:25:05Z	51.05553	3.7363567	9.4
2018-12-19T14:25:07Z	51.05552	3.73623	9
2018-12-19T14:25:09Z	51.0555233	3.7361283	8.4
2018-12-19T14:25:11Z	51.05555	3.73597	10
2018-12-19T14:25:13Z	51.0555733	3.7358483	9.1
2018-12-19T14:25:15Z	51.055635	3.73581	9
2018-12-19T14:25:16Z	51.0556683	3.7357983	9.2
2018-12-19T14:25:17Z	51.055695	3.73578	8.8
2018-12-19T14:25:19Z	51.0557633	3.7357533	9.6
2018-12-19T14:25:20Z	51.0558117	3.7357417	10.8
2018-12-19T14:25:21Z	51.0558283	3.7356967	10.6
2018-12-19T14:25:23Z	51.0558617	3.7356033	10.8
2018-12-19T14:25:25Z	51.055945	3.73556	11.1
2018-12-19T14:25:27Z	51.0559817	3.735575	8.9
2018-12-19T14:25:29Z	51.0560217	3.7355533	8.1
2018-12-19T14:25:31Z	51.0560733	3.7355383	7.8
2018-12-19T14:25:33Z	51.0561067	3.7355517	6.9
2018-12-19T14:25:35Z	51.0561417	3.7355567	6.2
2018-12-19T14:25:37Z	51.0561733	3.73556	5.9
2018-12-19T14:25:39Z	51.0562067	3.735555	5.3
2018-12-19T14:25:41Z	51.05623	3.73555	4.1
2018-12-19T14:25:42Z	51.0562333	3.7355517	4
2018-12-19T14:25:44Z	51.0562333	3.7355517	8.6
2018-12-19T14:25:46Z	51.05629	3.735565	6.8
2018-12-19T14:25:47Z	51.0563083	3.73557	6.9
2018-12-19T14:25:48Z	51.056335	3.7355733	7.5
2018-12-19T14:25:50Z	51.05639	3.7355733	8.5
2018-12-19T14:25:52Z	51.0564633	3.73556	9.2
2018-12-19T14:25:54Z	51.05652	3.7355317	8.1
2018-12-19T14:25:56Z	51.056575	3.7354867	7.8
2018-12-19T14:25:58Z	51.05663	3.7354567	7.8
2018-12-19T14:26:00Z	51.056665	3.7354333	6.9
2018-12-19T14:26:02Z	51.0566833	3.7354333	4.8
2018-12-19T14:26:03Z	51.05669	3.7354317	4.6
2018-12-19T14:26:05Z	51.0566917	3.7354333	19.8
2018-12-19T14:26:06Z	51.0566917	3.7354333	5.9
2018-12-19T14:26:07Z	51.0566917	3.7354333	6.5
2018-12-19T14:26:09Z	51.0566917	3.7354333	5.9
2018-12-19T14:26:11Z	51.0566917	3.7354333	4.7
2018-12-19T14:26:12Z	51.0566917	3.7354333	6.3
2018-12-19T14:26:14Z	51.0566917	3.7354333	8.4
2018-12-19T14:26:16Z	51.0566917	3.7354333	15.4
2018-12-19T14:26:17Z	51.0566917	3.7354333	18.5
2018-12-19T14:26:19Z	51.0566917	3.7354333	19.9
2018-12-19T14:26:21Z	51.0566917	3.7354333	19.8
2018-12-19T14:26:23Z	51.0566917	3.7354333	19.3
2018-12-19T14:26:25Z	51.0566917	3.7354333	18.6
2018-12-19T14:26:26Z	51.0566917	3.7354333	19
2018-12-19T14:26:28Z	51.0566917	3.7354333	16.5
2018-12-19T14:26:29Z	51.0566917	3.7354333	15.5
2018-12-19T14:26:31Z	51.0566917	3.7354333	14
2018-12-19T14:26:32Z	51.05668	3.7354017	7.4
2018-12-19T14:26:34Z	51.056685	3.735415	5.8
2018-12-19T14:26:35Z	51.0566817	3.73542	6.1
2018-12-19T14:26:36Z	51.05668	3.735425	6
2018-12-19T14:26:38Z	51.05668	3.735425	7
2018-12-19T14:26:39Z	51.05668	3.735425	5.2
2018-12-19T14:26:41Z	51.05668	3.735425	7.2
2018-12-19T14:26:42Z	51.05668	3.735425	9.1
2018-12-19T14:26:43Z	51.05668	3.735425	11.1
2018-12-19T14:26:45Z	51.05668	3.735425	11.2
2018-12-19T14:26:47Z	51.05668	3.735425	14.1
2018-12-19T14:26:48Z	51.05668	3.735425	15
2018-12-19T14:26:50Z	51.05668	3.735425	19.8
2018-12-19T14:26:52Z	51.05668	3.735425	15.8
2018-12-19T14:26:53Z	51.05668	3.735425	15.7
2018-12-19T14:26:55Z	51.05668	3.735425	16.3
2018-12-19T14:26:57Z	51.05668	3.735425	18.8
2018-12-19T14:26:58Z	51.05668	3.735425	19.6
2018-12-19T14:26:59Z	51.05668	3.735425	20.7
2018-12-19T14:27:00Z	51.05668	3.735425	23.4
2018-12-19T14:27:02Z	51.05668	3.735425	22
2018-12-19T14:27:03Z	51.05668	3.735425	22.8
2018-12-19T14:27:06Z	51.05668	3.735425	23
2018-12-19T14:27:08Z	51.0566083	3.735475	3
2018-12-19T14:27:12Z	51.0566617	3.7355767	7
2018-12-19T14:27:15Z	51.0566983	3.7357317	8.9
2018-12-19T14:27:16Z	51.056715	3.73586	10.1
2018-12-19T14:27:18Z	51.056725	3.735995	10.2
2018-12-19T14:27:20Z	51.0567283	3.7360633	10.4
2018-12-19T14:27:22Z	51.0567217	3.736295	11.1
2018-12-19T14:27:24Z	51.0567317	3.7364317	10.7
2018-12-19T14:27:26Z	51.05674	3.736495	10.4
2018-12-19T14:27:28Z	51.0567717	3.73661	10.1
2018-12-19T14:27:29Z	51.056815	3.73666	9.7
2018-12-19T14:27:32Z	51.0568333	3.73684	9.7
2018-12-19T14:27:34Z	51.05683	3.736965	10
2018-12-19T14:27:36Z	51.056835	3.7370867	10.1
2018-12-19T14:27:37Z	51.0568633	3.7371817	8.6
2018-12-19T14:27:39Z	51.0568683	3.7372333	8.6
2018-12-19T14:27:43Z	51.056975	3.7373167	6.9
2018-12-19T14:27:45Z	51.05703	3.7372917	8.1
2018-12-19T14:27:46Z	51.0570567	3.737285	7.6
2018-12-19T14:27:47Z	51.0570717	3.7372717	6.7
2018-12-19T14:27:49Z	51.0570933	3.737255	4.5
2018-12-19T14:27:50Z	51.0571	3.7372533	4.3
2018-12-19T14:27:52Z	51.0571067	3.7372533	25.3
2018-12-19T14:27:54Z	51.0571067	3.7372533	9.8
2018-12-19T14:27:56Z	51.0571067	3.7372533	8.1
2018-12-19T14:27:57Z	51.0571067	3.7372533	8.4
2018-12-19T14:27:59Z	51.0571067	3.7372533	10.5
2018-12-19T14:28:01Z	51.0571067	3.7372533	12.1
2018-12-19T14:28:03Z	51.0571067	3.7372533	13
2018-12-19T14:28:05Z	51.0571067	3.7372533	16.6
2018-12-19T14:28:07Z	51.0571067	3.7372533	18.3
2018-12-19T14:28:08Z	51.0571067	3.7372533	20.7
2018-12-19T14:28:10Z	51.0571067	3.7372533	21.7
2018-12-19T14:28:12Z	51.0571067	3.7372533	21.6
2018-12-19T14:28:14Z	51.0571067	3.7372533	21.3
2018-12-19T14:28:16Z	51.0571067	3.7372533	20.5
2018-12-19T14:28:17Z	51.0571067	3.7372533	21.1
2018-12-19T14:28:19Z	51.0571067	3.7372533	20.1
2018-12-19T14:28:20Z	51.0571067	3.7372533	17.5
2018-12-19T14:28:21Z	51.0571067	3.7372533	18.7
2018-12-19T14:28:23Z	51.0571067	3.7372533	15.7
2018-12-19T14:28:24Z	51.0571067	3.7372533	18.3
2018-12-19T14:28:26Z	51.0571067	3.7372533	16
2018-12-19T14:28:28Z	51.0571067	3.7372533	16.5
2018-12-19T14:28:30Z	51.0571067	3.7372533	16.4
2018-12-19T14:28:32Z	51.0571067	3.7372533	16.4
2018-12-19T14:28:34Z	51.0571067	3.7372533	16.7
2018-12-19T14:28:36Z	51.0571067	3.7372533	17.4
2018-12-19T14:28:38Z	51.0571533	3.73716	5.5
2018-12-19T14:28:40Z	51.0572133	3.73715	7.2
2018-12-19T14:28:42Z	51.057295	3.7371067	8.5
2018-12-19T14:28:43Z	51.0573433	3.7370883	9
2018-12-19T14:28:44Z	51.057385	3.7370767	9.4
2018-12-19T14:28:46Z	51.0574817	3.7370567	10.1
2018-12-19T14:28:48Z	51.057585	3.7370383	10.6
2018-12-19T14:28:50Z	51.0576567	3.7369733	10
2018-12-19T14:28:52Z	51.0576933	3.7369033	7.6
2018-12-19T14:28:54Z	51.057725	3.7368917	6.3
2018-12-19T14:28:56Z	51.05776	3.736885	6
2018-12-19T14:28:58Z	51.0577733	3.7368833	4.4
2018-12-19T14:28:59Z	51.0577767	3.7368817	4.5
2018-12-19T14:29:01Z	51.0577767	3.7368817	6.4
2018-12-19T14:29:02Z	51.0577767	3.7368817	7.5
2018-12-19T14:29:04Z	51.0577767	3.7368817	11.1
2018-12-19T14:29:05Z	51.0577767	3.7368817	12
2018-12-19T14:29:07Z	51.0577767	3.7368817	9.7
2018-12-19T14:29:09Z	51.0577767	3.7368817	7.1
2018-12-19T14:29:10Z	51.0577767	3.7368817	3.5
2018-12-19T14:29:12Z	51.0577767	3.7368817	5.5
2018-12-19T14:29:16Z	51.0577767	3.7368817	8.8
2018-12-19T14:29:17Z	51.0577767	3.7368817	14.1
2018-12-19T14:29:19Z	51.0577767	3.7368817	15.2
2018-12-19T14:29:22Z	51.0577767	3.7368817	14.8
2018-12-19T14:29:23Z	51.0577767	3.7368817	14.8
2018-12-19T14:29:25Z	51.0577767	3.7368817	18.5
2018-12-19T14:29:26Z	51.0577767	3.7368817	16.6
2018-12-19T14:29:27Z	51.0577767	3.7368817	15.6
2018-12-19T14:29:29Z	51.0577767	3.7368817	12.5
2018-12-19T14:29:30Z	51.0577767	3.7368817	12.3
2018-12-19T14:29:32Z	51.0577767	3.7368817	9.8
2018-12-19T14:29:34Z	51.0577767	3.7368817	11.3
2018-12-19T14:29:36Z	51.0577767	3.7368817	11.3
2018-12-19T14:29:37Z	51.0577767	3.7368817	11.9
2018-12-19T14:29:39Z	51.0577767	3.7368817	12.6
2018-12-19T14:29:41Z	51.0577767	3.7368817	11.6
2018-12-19T14:29:42Z	51.0577767	3.7368817	10.9
2018-12-19T14:29:43Z	51.0577767	3.7368817	10.7
2018-12-19T14:29:44Z	51.0577767	3.7368817	10.2
2018-12-19T14:29:46Z	51.0577767	3.7368817	8.9
2018-12-19T14:29:48Z	51.0577767	3.7368817	8.8
2018-12-19T14:29:50Z	51.0577767	3.7368817	10.9
2018-12-19T14:29:52Z	51.0577767	3.7368817	10.9
2018-12-19T14:29:53Z	51.0577767	3.7368817	12.9
2018-12-19T14:29:55Z	51.0577767	3.7368817	11.2
2018-12-19T14:29:57Z	51.0577783	3.7368533	5.9
2018-12-19T14:29:58Z	51.05776	3.7368717	6.7
2018-12-19T14:30:00Z	51.05772	3.7368917	6.2
2018-12-19T14:30:01Z	51.0577267	3.7369	5.8
2018-12-19T14:30:02Z	51.0577417	3.736925	7.3
2018-12-19T14:30:04Z	51.0577733	3.73701	8.6
2018-12-19T14:30:05Z	51.05778	3.7370717	8.7
2018-12-19T14:30:06Z	51.0577967	3.73712	9
2018-12-19T14:30:08Z	51.0578267	3.7372217	9.1
2018-12-19T14:30:09Z	51.0578367	3.7372717	9.2
2018-12-19T14:30:11Z	51.0578517	3.7373783	8.8
2018-12-19T14:30:13Z	51.0578633	3.7374733	7.8
2018-12-19T14:30:14Z	51.057865	3.7375133	6.9
2018-12-19T14:30:16Z	51.0578517	3.73758	6.2
2018-12-19T14:30:17Z	51.0578317	3.737605	6.6
2018-12-19T14:30:18Z	51.0578117	3.7376267	6.7
2018-12-19T14:30:20Z	51.05776	3.7376717	7.9
2018-12-19T14:30:21Z	51.0577233	3.7376917	8.8
2018-12-19T14:30:23Z	51.05765	3.7377333	9
2018-12-19T14:30:24Z	51.05762	3.7377583	8.4
2018-12-19T14:30:26Z	51.05755	3.7378017	8.8
2018-12-19T14:30:27Z	51.0575117	3.737825	10.2
2018-12-19T14:30:29Z	51.05747	3.7378333	9.7
2018-12-19T14:30:30Z	51.05737	3.7378317	10
2018-12-19T14:30:31Z	51.0573333	3.73784	9.6
2018-12-19T14:30:32Z	51.0573	3.73786	8.9
2018-12-19T14:30:34Z	51.0572383	3.7379067	9
2018-12-19T14:30:36Z	51.05718	3.7379583	8.3
2018-12-19T14:30:37Z	51.057155	3.7379767	7.9
2018-12-19T14:30:38Z	51.057135	3.7379967	7
2018-12-19T14:30:40Z	51.0570967	3.73804	6.4
2018-12-19T14:30:41Z	51.0570883	3.7380533	5.4
2018-12-19T14:30:43Z	51.0570667	3.7380733	4.2
2018-12-19T14:30:45Z	51.057065	3.7380633	7.7
2018-12-19T14:30:46Z	51.057065	3.7380633	6.6
2018-12-19T14:30:48Z	51.057065	3.7380633	10
2018-12-19T14:30:50Z	51.0571	3.7380083	4.8
2018-12-19T14:30:51Z	51.0571117	3.738	4.8
2018-12-19T14:30:53Z	51.0571333	3.737985	4.8
2018-12-19T14:30:55Z	51.0571333	3.737985	4.2
2018-12-19T14:30:56Z	51.0571383	3.737985	3.5
2018-12-19T14:30:57Z	51.0571383	3.737985	13.4
2018-12-19T14:30:59Z	51.0571383	3.737985	3.5
2018-12-19T14:31:00Z	51.0571383	3.737985	4.6
2018-12-19T14:31:02Z	51.0571383	3.737985	8.4
2018-12-19T14:31:03Z	51.0571667	3.738025	3.7
2018-12-19T14:31:05Z	51.0571817	3.7380617	4.2
2018-12-19T14:31:07Z	51.0571967	3.7380917	4.6
2018-12-19T14:31:08Z	51.0572067	3.73811	4.7
2018-12-19T14:31:10Z	51.057215	3.7381483	4.7
2018-12-19T14:31:11Z	51.057215	3.738175	4.9
2018-12-19T14:31:12Z	51.057215	3.7382033	4.6
2018-12-19T14:31:13Z	51.0572167	3.738225	4.5
2018-12-19T14:31:15Z	51.0572217	3.73827	4.6
2018-12-19T14:31:16Z	51.0572233	3.7382983	4.7
2018-12-19T14:31:18Z	51.057225	3.738345	4.7
2018-12-19T14:31:19Z	51.0572217	3.738365	4.4
2018-12-19T14:31:20Z	51.0572183	3.7383883	4.6
2018-12-19T14:31:22Z	51.0572017	3.7384133	4.3
2018-12-19T14:31:23Z	51.0571917	3.73843	4.5
2018-12-19T14:31:25Z	51.0571783	3.738455	4.5
2018-12-19T14:31:27Z	51.0571617	3.738465	3.9
2018-12-19T14:31:28Z	51.0571567	3.7384783	4.1
2018-12-19T14:31:30Z	51.0571433	3.73851	4.8
2018-12-19T14:31:32Z	51.0571333	3.73854	3.5
2018-12-19T14:31:33Z	51.0571267	3.7385667	3.2
2018-12-19T14:31:34Z	51.0571267	3.7385667	13.2
2018-12-19T14:31:37Z	51.0571267	3.7385667	7.5
2018-12-19T14:31:39Z	51.0571267	3.7385667	8.8
2018-12-19T14:31:41Z	51.0571267	3.7385667	9.8
2018-12-19T14:31:43Z	51.0571267	3.7385667	10.7
2018-12-19T14:31:45Z	51.0571267	3.7385667	9.4
2018-12-19T14:31:46Z	51.0571267	3.7385667	9.7
2018-12-19T14:31:48Z	51.0571267	3.7385667	10.4
2018-12-19T14:31:49Z	51.0571267	3.7385667	10.6
2018-12-19T14:31:51Z	51.0571267	3.7385667	11.8
2018-12-19T14:31:53Z	51.0571267	3.7385667	10.6
2018-12-19T14:31:54Z	51.0571267	3.7385667	10.8
2018-12-19T14:31:56Z	51.0571267	3.7385667	12
2018-12-19T14:31:58Z	51.0571267	3.7385667	12.4
2018-12-19T14:32:00Z	51.0571267	3.7385667	13.5
2018-12-19T14:32:02Z	51.0571267	3.7385667	15
2018-12-19T14:32:03Z	51.0571267	3.7385667	15.6
2018-12-19T14:32:05Z	51.0571267	3.7385667	16.7
2018-12-19T14:32:07Z	51.0571267	3.7385667	14.8
2018-12-19T14:32:08Z	51.0571267	3.7385667	15.3
2018-12-19T14:32:09Z	51.0571267	3.7385667	14.5
2018-12-19T14:32:11Z	51.0571267	3.7385667	17.3
2018-12-19T14:32:13Z	51.0571283	3.7386733	4.7
2018-12-19T14:32:15Z	51.0571383	3.7387117	4.9
2018-12-19T14:32:16Z	51.057145	3.7387317	4.8
2018-12-19T14:32:18Z	51.05716	3.7387467	4.3
2018-12-19T14:32:20Z	51.05717	3.7387817	4.3
2018-12-19T14:32:22Z	51.0571783	3.7388233	4.6
2018-12-19T14:32:24Z	51.057185	3.73885	4.7
2018-12-19T14:32:26Z	51.057195	3.7388783	4.8
2018-12-19T14:32:28Z	51.0572017	3.738925	4.4
2018-12-19T14:32:29Z	51.05721	3.7389517	4.3
2018-12-19T14:32:31Z	51.05721	3.7389517	12.3
2018-12-19T14:32:32Z	51.05721	3.7389517	13.8
2018-12-19T14:32:34Z	51.05721	3.7389517	15.5
2018-12-19T14:32:35Z	51.05721	3.7389517	17.2
2018-12-19T14:32:37Z	51.05721	3.7389517	22
2018-12-19T14:32:38Z	51.0572433	3.7390767	4.8
2018-12-19T14:32:40Z	51.0572433	3.7391117	4.8
